

  **** Partial wave analysis (DPWA0) ******************************************


  Kinetic energy = 1.00000E+07 eV

  Only inner phase shifts are tabulated

      L       Phase(spin UP)     Phase(spin DOWN)
  8.500E-04 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.750E-04 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.000E-04 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.250E-04 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.500E-04 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.750E-04 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.000E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.250E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.500E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.750E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.000E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.250E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.500E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.750E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.000E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.250E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.500E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.750E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.000E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.250E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.500E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.750E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.000E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.250E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.500E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.750E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.000E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.250E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.500E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.750E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.000E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.250E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.500E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.750E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.000E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.250E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.500E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.750E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.000E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.250E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.500E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.750E-03 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  6.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  7.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  8.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.000E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.250E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.500E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  9.750E-02 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.000E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.250E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.500E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  1.750E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.000E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.250E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.500E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  2.750E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.000E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.250E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.500E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  3.750E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.000E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.250E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.500E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  4.750E-01 1.00000E-45  0.000E+00 ( 0.000E+00, 0.000E+00) ( 0.000E+00, 0.000E+00)  1.00E+00
  5.000E-01 1.09646E-16  0.000E+00 (-4.967E-09,-9.218E-09) (-2.063E-11,-3.827E-11)  4.86E-05
  5.250E-01 9.02279E-17  0.000E+00 (-4.331E-09,-8.454E-09) (-1.886E-11,-3.685E-11)  4.29E-05
  5.500E-01 7.49233E-17  6.066E-06 (-3.793E-09,-7.780E-09) (-1.729E-11,-3.552E-11)  2.25E-05
  5.750E-01 6.27277E-17  6.238E-06 (-3.336E-09,-7.183E-09) (-1.590E-11,-3.429E-11)  2.36E-06
  6.000E-01 5.29135E-17  0.000E+00 (-2.944E-09,-6.652E-09) (-1.465E-11,-3.313E-11)  2.13E-05
  6.250E-01 4.49448E-17  0.000E+00 (-2.607E-09,-6.176E-09) (-1.353E-11,-3.205E-11)  2.87E-05
  6.500E-01 3.84215E-17  0.000E+00 (-2.315E-09,-5.750E-09) (-1.250E-11,-3.103E-11)  2.40E-05
  6.750E-01 3.30409E-17  0.000E+00 (-2.061E-09,-5.366E-09) (-1.157E-11,-3.008E-11)  1.10E-05
  7.000E-01 2.85713E-17  0.000E+00 (-1.840E-09,-5.019E-09) (-1.070E-11,-2.917E-11)  4.07E-06
  7.250E-01 2.48334E-17  0.000E+00 (-1.645E-09,-4.704E-09) (-9.909E-12,-2.832E-11)  1.50E-05
  7.500E-01 2.16878E-17  0.000E+00 (-1.474E-09,-4.418E-09) (-9.178E-12,-2.751E-11)  1.85E-05
  7.750E-01 1.90250E-17  0.000E+00 (-1.322E-09,-4.156E-09) (-8.505E-12,-2.675E-11)  1.45E-05
  8.000E-01 1.67585E-17  0.000E+00 (-1.188E-09,-3.917E-09) (-7.888E-12,-2.602E-11)  5.48E-06
  8.250E-01 1.48195E-17  0.000E+00 (-1.069E-09,-3.698E-09) (-7.319E-12,-2.533E-11)  4.39E-06
  8.500E-01 1.31529E-17  0.000E+00 (-9.631E-10,-3.496E-09) (-6.795E-12,-2.468E-11)  1.11E-05
  8.750E-01 1.17142E-17  0.000E+00 (-8.683E-10,-3.311E-09) (-6.309E-12,-2.405E-11)  1.26E-05
  9.000E-01 1.04670E-17  0.000E+00 (-7.832E-10,-3.139E-09) (-5.856E-12,-2.346E-11)  9.13E-06
  9.250E-01 9.38158E-18  0.000E+00 (-7.069E-10,-2.980E-09) (-5.432E-12,-2.289E-11)  2.57E-06
  9.500E-01 8.43347E-18  0.000E+00 (-6.381E-10,-2.833E-09) (-5.036E-12,-2.235E-11)  4.23E-06
  9.750E-01 7.60228E-18  0.000E+00 (-5.761E-10,-2.696E-09) (-4.665E-12,-2.183E-11)  8.48E-06
  1.000E+00 6.87109E-18  0.000E+00 (-5.201E-10,-2.569E-09) (-4.317E-12,-2.133E-11)  8.94E-06
  1.100E+00 4.69550E-18  0.000E+00 (-3.435E-10,-2.139E-09) (-3.137E-12,-1.954E-11)  6.62E-06
  1.200E+00 3.31700E-18  0.000E+00 (-2.220E-10,-1.808E-09) (-2.212E-12,-1.801E-11)  3.52E-06
  1.300E+00 2.40953E-18  0.000E+00 (-1.366E-10,-1.546E-09) (-1.474E-12,-1.669E-11)  6.03E-07
  1.400E+00 1.79231E-18  0.000E+00 (-7.572E-11,-1.337E-09) (-8.805E-13,-1.554E-11)  1.58E-06
  1.500E+00 1.36079E-18  0.000E+00 (-3.175E-11,-1.166E-09) (-3.949E-13,-1.452E-11)  2.67E-06
  1.600E+00 1.05173E-18  0.000E+00 ( 2.681E-13,-1.025E-09) ( 3.839E-15,-1.363E-11)  2.78E-06
  1.700E+00 8.25687E-19  0.000E+00 ( 2.370E-11,-9.083E-10) ( 3.348E-13,-1.282E-11)  2.17E-06
  1.800E+00 6.57281E-19  0.000E+00 ( 4.087E-11,-8.096E-10) ( 6.114E-13,-1.210E-11)  1.18E-06
  1.900E+00 5.29728E-19  0.000E+00 ( 5.343E-11,-7.258E-10) ( 8.433E-13,-1.145E-11)  1.29E-07
  2.000E+00 4.31697E-19  0.000E+00 ( 6.254E-11,-6.540E-10) ( 1.039E-12,-1.086E-11)  7.36E-07
  2.100E+00 3.55345E-19  0.000E+00 ( 6.907E-11,-5.920E-10) ( 1.205E-12,-1.033E-11)  1.20E-06
  2.200E+00 2.95166E-19  0.000E+00 ( 7.364E-11,-5.382E-10) ( 1.346E-12,-9.834E-12)  1.25E-06
  2.300E+00 2.47216E-19  0.000E+00 ( 7.672E-11,-4.912E-10) ( 1.466E-12,-9.383E-12)  9.87E-07
  2.400E+00 2.08627E-19  0.000E+00 ( 7.866E-11,-4.498E-10) ( 1.568E-12,-8.968E-12)  5.21E-07
  2.500E+00 1.77291E-19  0.000E+00 ( 7.973E-11,-4.134E-10) ( 1.656E-12,-8.584E-12)  1.00E-07
  2.600E+00 1.51630E-19  0.000E+00 ( 8.012E-11,-3.810E-10) ( 1.731E-12,-8.228E-12)  4.27E-07
  2.700E+00 1.30453E-19  0.000E+00 ( 8.000E-11,-3.521E-10) ( 1.795E-12,-7.897E-12)  6.61E-07
  2.800E+00 1.12851E-19  0.000E+00 ( 7.948E-11,-3.263E-10) ( 1.849E-12,-7.590E-12)  6.84E-07
  2.900E+00 9.81246E-20  0.000E+00 ( 7.867E-11,-3.031E-10) ( 1.895E-12,-7.302E-12)  5.32E-07
  3.000E+00 8.57267E-20  0.000E+00 ( 7.762E-11,-2.822E-10) ( 1.935E-12,-7.034E-12)  2.68E-07
  3.100E+00 7.52289E-20  0.000E+00 ( 7.641E-11,-2.633E-10) ( 1.968E-12,-6.782E-12)  1.00E-07
  3.200E+00 6.62923E-20  0.000E+00 ( 7.507E-11,-2.462E-10) ( 1.996E-12,-6.545E-12)  2.80E-07
  3.300E+00 5.86460E-20  0.000E+00 ( 7.365E-11,-2.306E-10) ( 2.019E-12,-6.322E-12)  4.12E-07
  3.400E+00 5.20726E-20  0.000E+00 ( 7.217E-11,-2.164E-10) ( 2.039E-12,-6.113E-12)  4.17E-07
  3.500E+00 4.63964E-20  0.000E+00 ( 7.064E-11,-2.034E-10) ( 2.055E-12,-5.915E-12)  3.19E-07
  3.600E+00 4.14741E-20  0.000E+00 ( 6.910E-11,-1.915E-10) ( 2.067E-12,-5.727E-12)  1.50E-07
  3.700E+00 3.71888E-20  0.000E+00 ( 6.755E-11,-1.805E-10) ( 2.077E-12,-5.550E-12)  1.00E-07
  3.800E+00 3.34438E-20  0.000E+00 ( 6.601E-11,-1.704E-10) ( 2.085E-12,-5.382E-12)  1.98E-07
  3.900E+00 3.01594E-20  0.000E+00 ( 6.448E-11,-1.612E-10) ( 2.090E-12,-5.223E-12)  2.78E-07
  4.000E+00 2.72692E-20  0.000E+00 ( 6.297E-11,-1.526E-10) ( 2.093E-12,-5.071E-12)  2.75E-07
  4.100E+00 2.47177E-20  0.000E+00 ( 6.148E-11,-1.446E-10) ( 2.095E-12,-4.927E-12)  2.04E-07
  4.200E+00 2.24583E-20  0.000E+00 ( 6.002E-11,-1.372E-10) ( 2.095E-12,-4.789E-12)  1.00E-07
  4.300E+00 2.04518E-20  0.000E+00 ( 5.859E-11,-1.304E-10) ( 2.094E-12,-4.658E-12)  1.00E-07
  4.400E+00 1.86649E-20  0.000E+00 ( 5.719E-11,-1.240E-10) ( 2.092E-12,-4.533E-12)  1.48E-07
  4.500E+00 1.70693E-20  0.000E+00 ( 5.583E-11,-1.180E-10) ( 2.088E-12,-4.414E-12)  1.98E-07
  4.600E+00 1.56411E-20  0.000E+00 ( 5.450E-11,-1.125E-10) ( 2.084E-12,-4.300E-12)  1.91E-07
  4.700E+00 1.43594E-20  0.000E+00 ( 5.321E-11,-1.073E-10) ( 2.079E-12,-4.190E-12)  1.37E-07
  4.800E+00 1.32067E-20  0.000E+00 ( 5.195E-11,-1.024E-10) ( 2.073E-12,-4.086E-12)  1.00E-07
  4.900E+00 1.21676E-20  0.000E+00 ( 5.073E-11,-9.784E-11) ( 2.067E-12,-3.985E-12)  1.00E-07
  5.000E+00 1.12289E-20  0.000E+00 ( 4.955E-11,-9.357E-11) ( 2.060E-12,-3.889E-12)  1.14E-07
  5.100E+00 1.03793E-20  0.000E+00 ( 4.840E-11,-8.955E-11) ( 2.052E-12,-3.796E-12)  1.47E-07
  5.200E+00 9.60872E-21  0.000E+00 ( 4.728E-11,-8.576E-11) ( 2.044E-12,-3.708E-12)  1.38E-07
  5.300E+00 8.90851E-21  0.000E+00 ( 4.619E-11,-8.220E-11) ( 2.036E-12,-3.622E-12)  1.00E-07
  5.400E+00 8.27110E-21  0.000E+00 ( 4.514E-11,-7.885E-11) ( 2.027E-12,-3.540E-12)  1.00E-07
  5.500E+00 7.68983E-21  0.000E+00 ( 4.412E-11,-7.568E-11) ( 2.018E-12,-3.461E-12)  1.00E-07
  5.600E+00 7.15887E-21  0.000E+00 ( 4.313E-11,-7.268E-11) ( 2.008E-12,-3.384E-12)  1.00E-07
  5.700E+00 6.67308E-21  0.000E+00 ( 4.217E-11,-6.985E-11) ( 1.999E-12,-3.311E-12)  1.12E-07
  5.800E+00 6.22791E-21  0.000E+00 ( 4.124E-11,-6.717E-11) ( 1.989E-12,-3.240E-12)  1.03E-07
  5.900E+00 5.81936E-21  0.000E+00 ( 4.034E-11,-6.464E-11) ( 1.979E-12,-3.171E-12)  1.00E-07
  6.000E+00 5.44385E-21  0.000E+00 ( 3.947E-11,-6.223E-11) ( 1.969E-12,-3.105E-12)  1.00E-07
  6.100E+00 5.09824E-21  0.000E+00 ( 3.862E-11,-5.995E-11) ( 1.959E-12,-3.041E-12)  1.00E-07
  6.200E+00 4.77970E-21  0.000E+00 ( 3.779E-11,-5.778E-11) ( 1.949E-12,-2.979E-12)  1.00E-07
  6.300E+00 4.48573E-21  0.000E+00 ( 3.699E-11,-5.572E-11) ( 1.938E-12,-2.920E-12)  1.00E-07
  6.400E+00 4.21408E-21  0.000E+00 ( 3.622E-11,-5.376E-11) ( 1.928E-12,-2.862E-12)  1.00E-07
  6.500E+00 3.96275E-21  0.000E+00 ( 3.547E-11,-5.190E-11) ( 1.918E-12,-2.806E-12)  1.00E-07
  6.600E+00 3.72993E-21  0.000E+00 ( 3.474E-11,-5.012E-11) ( 1.907E-12,-2.752E-12)  1.00E-07
  6.700E+00 3.51402E-21  0.000E+00 ( 3.403E-11,-4.843E-11) ( 1.897E-12,-2.699E-12)  1.00E-07
